PART_SK,P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
1697,1165,blush yellow indian cyan orchid,Manufacturer#4,Brand#41,STANDARD BRUSHED NICKEL,4,LG PKG,1066.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1698,1166,salmon burlywood linen forest antique,Manufacturer#3,Brand#35,STANDARD ANODIZED NICKEL,14,LG JAR,1067.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1699,1167,olive khaki drab seashell powder,Manufacturer#2,Brand#21,STANDARD PLATED BRASS,49,MED DRUM,1068.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1700,1168,frosted cornflower misty plum magenta,Manufacturer#2,Brand#22,LARGE BRUSHED NICKEL,42,MED CASE,1069.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1701,1169,sienna beige burlywood chocolate hot,Manufacturer#2,Brand#25,MEDIUM PLATED TIN,8,LG JAR,1070.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1702,1170,navajo lemon violet sandy frosted,Manufacturer#5,Brand#53,SMALL ANODIZED STEEL,10,WRAP DRUM,1071.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1703,1171,sienna gainsboro royal black lavender,Manufacturer#4,Brand#45,MEDIUM BRUSHED BRASS,27,WRAP DRUM,1072.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1704,1172,tomato plum grey chartreuse floral,Manufacturer#4,Brand#45,MEDIUM POLISHED COPPER,15,WRAP PKG,1073.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1705,1173,sienna blanched pale red spring,Manufacturer#1,Brand#14,ECONOMY PLATED NICKEL,37,JUMBO JAR,1074.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1706,1174,cream orange seashell orchid plum,Manufacturer#4,Brand#42,STANDARD POLISHED NICKEL,16,SM CASE,1075.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1707,1175,white peru burnished moccasin seashell,Manufacturer#2,Brand#24,MEDIUM POLISHED TIN,29,JUMBO JAR,1076.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1708,1176,moccasin orchid pale blue goldenrod,Manufacturer#4,Brand#42,PROMO PLATED NICKEL,22,WRAP CAN,1077.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1709,1177,hot medium cornflower dark rose,Manufacturer#5,Brand#54,ECONOMY BRUSHED NICKEL,42,LG CASE,1078.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1710,1178,plum azure almond coral dim,Manufacturer#2,Brand#24,MEDIUM POLISHED TIN,46,WRAP CAN,1079.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1711,1179,white magenta steel khaki floral,Manufacturer#4,Brand#43,ECONOMY ANODIZED COPPER,19,LG DRUM,1080.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1712,1180,steel puff cornflower orange thistle,Manufacturer#1,Brand#15,LARGE POLISHED COPPER,8,MED CASE,1081.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1713,1181,violet burnished firebrick slate moccasin,Manufacturer#2,Brand#23,PROMO BRUSHED BRASS,17,LG BAG,1082.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1714,1182,metallic maroon turquoise puff lime,Manufacturer#1,Brand#15,LARGE POLISHED COPPER,24,SM JAR,1083.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1715,1183,turquoise indian cornsilk pink seashell,Manufacturer#2,Brand#25,LARGE POLISHED STEEL,25,WRAP BOX,1084.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1716,1184,linen slate violet bisque mint,Manufacturer#1,Brand#14,MEDIUM BURNISHED NICKEL,32,WRAP PKG,1085.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1717,1185,mint lawn sky ivory lavender,Manufacturer#2,Brand#21,PROMO PLATED TIN,12,SM PACK,1086.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1718,1186,sky frosted dodger peru moccasin,Manufacturer#4,Brand#43,PROMO BURNISHED COPPER,13,LG CASE,1087.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1719,1187,royal powder goldenrod gainsboro firebrick,Manufacturer#1,Brand#15,MEDIUM POLISHED COPPER,44,WRAP JAR,1088.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1720,1188,khaki sky misty sandy tan,Manufacturer#3,Brand#35,LARGE BRUSHED STEEL,42,LG CAN,1089.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1721,1189,dodger moccasin chocolate burlywood drab,Manufacturer#5,Brand#51,STANDARD POLISHED COPPER,20,JUMBO JAR,1090.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1722,1190,magenta misty lawn salmon navajo,Manufacturer#2,Brand#21,SMALL BRUSHED BRASS,24,MED PACK,1091.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1723,1191,rosy honeydew powder frosted navy,Manufacturer#1,Brand#13,LARGE BURNISHED TIN,49,SM CASE,1092.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1724,1192,aquamarine ghost navajo gainsboro chartreuse,Manufacturer#4,Brand#42,SMALL POLISHED TIN,15,LG CAN,1093.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1725,1193,olive purple turquoise cornflower honeydew,Manufacturer#1,Brand#11,STANDARD POLISHED NICKEL,45,SM CAN,1094.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1726,1194,salmon moccasin lemon azure cyan,Manufacturer#5,Brand#53,MEDIUM BRUSHED STEEL,35,JUMBO DRUM,1095.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1727,1195,plum olive thistle salmon khaki,Manufacturer#1,Brand#13,MEDIUM PLATED COPPER,19,WRAP DRUM,1096.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1728,1196,gainsboro dim cyan frosted thistle,Manufacturer#1,Brand#13,ECONOMY PLATED STEEL,23,MED JAR,1097.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1729,1197,spring saddle sandy slate antique,Manufacturer#5,Brand#53,MEDIUM POLISHED STEEL,26,JUMBO DRUM,1098.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1730,1198,plum firebrick white mint beige,Manufacturer#5,Brand#52,MEDIUM BURNISHED STEEL,26,MED BAG,1099.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1731,1199,rosy dim light misty rose,Manufacturer#1,Brand#12,LARGE ANODIZED BRASS,1,LG PKG,1100.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1732,1200,coral green black chocolate mint,Manufacturer#1,Brand#11,PROMO BURNISHED TIN,42,SM PKG,1101.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1733,1201,indian lavender cornflower metallic lawn,Manufacturer#5,Brand#54,LARGE POLISHED COPPER,21,JUMBO DRUM,1102.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1734,1202,lemon plum chartreuse hot purple,Manufacturer#1,Brand#14,PROMO BURNISHED TIN,17,LG BAG,1103.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1735,1203,coral navy aquamarine hot turquoise,Manufacturer#5,Brand#51,PROMO PLATED STEEL,35,WRAP JAR,1104.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1736,1204,cyan blanched red steel sky,Manufacturer#2,Brand#25,MEDIUM POLISHED NICKEL,15,LG JAR,1105.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1737,1205,beige azure red plum olive,Manufacturer#2,Brand#22,STANDARD BRUSHED COPPER,22,LG BOX,1106.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1738,1206,yellow turquoise peru purple cornflower,Manufacturer#3,Brand#34,MEDIUM POLISHED NICKEL,43,MED CASE,1107.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1739,1207,azure magenta powder salmon orange,Manufacturer#4,Brand#45,MEDIUM POLISHED STEEL,41,MED JAR,1108.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1740,1208,purple azure burlywood chocolate metallic,Manufacturer#1,Brand#11,SMALL POLISHED COPPER,27,JUMBO PACK,1109.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1741,1209,salmon bisque aquamarine peach moccasin,Manufacturer#5,Brand#52,STANDARD BURNISHED COPPER,32,JUMBO BAG,1110.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1742,1210,misty chocolate sandy firebrick grey,Manufacturer#5,Brand#54,SMALL PLATED BRASS,23,SM DRUM,1111.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1743,1211,blush goldenrod purple green indian,Manufacturer#3,Brand#35,SMALL ANODIZED TIN,39,SM CAN,1112.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1744,1212,cyan firebrick medium orchid white,Manufacturer#1,Brand#12,LARGE ANODIZED TIN,45,LG PACK,1113.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1745,1213,sandy khaki smoke puff forest,Manufacturer#1,Brand#13,STANDARD PLATED TIN,50,JUMBO JAR,1114.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1746,1214,burnished firebrick ivory peru steel,Manufacturer#5,Brand#51,LARGE PLATED TIN,33,JUMBO CASE,1115.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1747,1215,tan turquoise dodger linen burnished,Manufacturer#5,Brand#52,ECONOMY ANODIZED BRASS,14,SM DRUM,1116.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1748,1216,cyan cream forest magenta smoke,Manufacturer#4,Brand#41,MEDIUM POLISHED BRASS,14,JUMBO PKG,1117.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1749,1217,orange ghost pale dim beige,Manufacturer#5,Brand#52,MEDIUM ANODIZED COPPER,29,SM DRUM,1118.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1750,1218,rosy gainsboro maroon blue burlywood,Manufacturer#2,Brand#22,STANDARD BRUSHED TIN,34,SM CASE,1119.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1751,1219,midnight salmon cream indian ghost,Manufacturer#4,Brand#43,LARGE ANODIZED COPPER,21,WRAP CASE,1120.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1752,1220,mint tomato ivory magenta goldenrod,Manufacturer#3,Brand#31,SMALL BURNISHED TIN,18,JUMBO PKG,1121.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1753,1221,rosy wheat royal beige coral,Manufacturer#2,Brand#23,LARGE BURNISHED BRASS,5,WRAP CASE,1122.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1754,1222,floral peru sandy white dim,Manufacturer#2,Brand#21,MEDIUM POLISHED TIN,8,MED JAR,1123.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1755,1223,sky yellow mint chiffon wheat,Manufacturer#1,Brand#12,MEDIUM ANODIZED STEEL,16,SM DRUM,1124.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1756,1224,seashell navy khaki hot purple,Manufacturer#3,Brand#35,SMALL BURNISHED NICKEL,29,SM PACK,1125.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1757,1225,chocolate beige cornsilk lawn olive,Manufacturer#3,Brand#32,ECONOMY BURNISHED NICKEL,38,WRAP PKG,1126.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1758,1226,purple burnished linen dim chocolate,Manufacturer#5,Brand#52,LARGE POLISHED NICKEL,36,WRAP PKG,1127.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1759,1227,green hot drab cornflower blush,Manufacturer#1,Brand#14,PROMO PLATED NICKEL,2,SM CAN,1128.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1760,1228,blanched drab deep spring orange,Manufacturer#3,Brand#34,ECONOMY BURNISHED TIN,2,JUMBO PACK,1129.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1761,1229,bisque green indian dark yellow,Manufacturer#2,Brand#24,LARGE BURNISHED STEEL,47,JUMBO DRUM,1130.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1762,1230,olive navajo navy gainsboro spring,Manufacturer#5,Brand#52,STANDARD BRUSHED TIN,12,MED JAR,1131.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1763,1231,navy tan red dark seashell,Manufacturer#4,Brand#42,LARGE ANODIZED NICKEL,4,JUMBO CAN,1132.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1764,1232,peru yellow papaya saddle beige,Manufacturer#4,Brand#43,MEDIUM PLATED NICKEL,2,SM BAG,1133.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1765,1233,blanched misty hot peach cyan,Manufacturer#2,Brand#21,SMALL BURNISHED BRASS,32,MED BOX,1134.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1766,1234,thistle cornsilk cornflower maroon dodger,Manufacturer#4,Brand#42,SMALL BRUSHED STEEL,28,LG JAR,1135.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1767,1235,thistle salmon snow cornflower midnight,Manufacturer#4,Brand#44,SMALL PLATED NICKEL,12,SM BAG,1136.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1768,1236,dim rose rosy almond purple,Manufacturer#4,Brand#42,MEDIUM ANODIZED NICKEL,26,LG CAN,1137.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1769,1237,coral rose puff chiffon green,Manufacturer#2,Brand#25,STANDARD ANODIZED BRASS,10,MED DRUM,1138.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1770,1238,steel indian magenta royal grey,Manufacturer#1,Brand#11,ECONOMY PLATED BRASS,13,MED CASE,1139.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1771,1239,purple dodger lime peach burnished,Manufacturer#5,Brand#51,PROMO BURNISHED STEEL,24,LG CASE,1140.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1772,1240,grey orchid sandy wheat midnight,Manufacturer#2,Brand#22,ECONOMY BURNISHED NICKEL,19,MED JAR,1141.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1773,1241,almond magenta cornsilk metallic blue,Manufacturer#4,Brand#41,STANDARD BRUSHED BRASS,10,LG DRUM,1142.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1774,1242,dodger brown ivory blue pink,Manufacturer#3,Brand#31,ECONOMY ANODIZED COPPER,25,MED DRUM,1143.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1775,1243,lemon lace ivory khaki wheat,Manufacturer#2,Brand#23,LARGE BRUSHED NICKEL,47,JUMBO BOX,1144.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1776,1244,grey deep midnight tomato cream,Manufacturer#1,Brand#12,MEDIUM PLATED NICKEL,24,MED PACK,1145.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1777,1245,ivory thistle papaya puff powder,Manufacturer#3,Brand#33,SMALL POLISHED NICKEL,4,WRAP PACK,1146.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1778,1246,aquamarine chartreuse deep magenta olive,Manufacturer#1,Brand#11,STANDARD POLISHED COPPER,27,JUMBO DRUM,1147.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1779,1247,goldenrod papaya floral blanched wheat,Manufacturer#3,Brand#35,SMALL POLISHED BRASS,18,WRAP JAR,1148.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1780,1248,goldenrod honeydew cornflower red midnight,Manufacturer#3,Brand#32,SMALL BURNISHED STEEL,33,LG CAN,1149.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1781,1249,bisque deep cornsilk honeydew tomato,Manufacturer#3,Brand#35,STANDARD ANODIZED COPPER,1,WRAP CASE,1150.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1782,1250,hot black puff peru almond,Manufacturer#5,Brand#51,SMALL POLISHED NICKEL,10,LG BAG,1151.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1783,1251,sienna indian royal green smoke,Manufacturer#1,Brand#12,STANDARD ANODIZED STEEL,16,JUMBO BAG,1152.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1784,1252,deep firebrick slate dim misty,Manufacturer#2,Brand#21,PROMO BRUSHED STEEL,23,JUMBO BOX,1153.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1785,1253,burlywood rosy turquoise coral mint,Manufacturer#1,Brand#14,LARGE ANODIZED NICKEL,9,SM PACK,1154.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1786,1254,turquoise white papaya grey puff,Manufacturer#2,Brand#24,PROMO BRUSHED STEEL,7,WRAP PACK,1155.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1787,1255,cornflower hot red aquamarine powder,Manufacturer#5,Brand#52,LARGE POLISHED NICKEL,1,WRAP BOX,1156.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1788,1256,maroon medium salmon ghost dim,Manufacturer#5,Brand#53,PROMO POLISHED BRASS,16,WRAP DRUM,1157.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1789,1257,misty moccasin yellow gainsboro lavender,Manufacturer#5,Brand#52,MEDIUM BURNISHED BRASS,1,SM BAG,1158.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1790,1258,rose brown violet chocolate saddle,Manufacturer#5,Brand#52,MEDIUM BRUSHED STEEL,30,LG DRUM,1159.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1791,1259,lavender violet bisque maroon azure,Manufacturer#5,Brand#54,LARGE POLISHED NICKEL,43,MED CASE,1160.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1792,1260,ivory steel plum gainsboro sienna,Manufacturer#4,Brand#43,PROMO BRUSHED STEEL,15,LG PKG,1161.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1793,1261,pink peru turquoise salmon forest,Manufacturer#5,Brand#55,MEDIUM PLATED NICKEL,21,LG BOX,1162.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1794,1262,saddle olive rosy tomato slate,Manufacturer#3,Brand#35,SMALL BRUSHED BRASS,37,WRAP CASE,1163.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1795,1263,olive puff magenta lace almond,Manufacturer#4,Brand#44,STANDARD ANODIZED COPPER,34,MED PACK,1164.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1796,1264,snow blush forest coral saddle,Manufacturer#4,Brand#42,STANDARD ANODIZED NICKEL,7,MED JAR,1165.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1797,1265,salmon chartreuse grey pink burnished,Manufacturer#5,Brand#53,LARGE BURNISHED COPPER,8,JUMBO CAN,1166.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1798,1266,orchid hot brown tomato cream,Manufacturer#3,Brand#33,SMALL ANODIZED TIN,10,LG PACK,1167.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1799,1267,spring salmon violet lime ghost,Manufacturer#1,Brand#11,PROMO BURNISHED BRASS,36,MED CASE,1168.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1800,1268,tomato rosy beige yellow tan,Manufacturer#3,Brand#31,ECONOMY POLISHED STEEL,47,LG PKG,1169.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1801,1269,sienna steel tomato grey indian,Manufacturer#5,Brand#51,SMALL PLATED STEEL,28,WRAP CAN,1170.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1802,1270,lemon moccasin medium beige cornsilk,Manufacturer#3,Brand#35,LARGE ANODIZED TIN,30,SM BAG,1171.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1803,1271,metallic wheat pale slate chartreuse,Manufacturer#2,Brand#23,MEDIUM BRUSHED NICKEL,3,LG JAR,1172.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1804,1272,maroon grey light deep cornsilk,Manufacturer#3,Brand#33,PROMO BURNISHED NICKEL,10,WRAP BAG,1173.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1805,1273,papaya dark cornflower azure ivory,Manufacturer#2,Brand#25,MEDIUM BRUSHED COPPER,11,LG JAR,1174.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1806,1274,lavender honeydew rose rosy gainsboro,Manufacturer#5,Brand#55,SMALL POLISHED BRASS,39,MED PKG,1175.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1807,1275,metallic turquoise saddle spring tan,Manufacturer#5,Brand#51,MEDIUM PLATED NICKEL,29,SM CAN,1176.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1808,1276,navajo firebrick sky hot peach,Manufacturer#1,Brand#15,STANDARD PLATED NICKEL,19,WRAP CASE,1177.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1809,1277,grey floral cream purple green,Manufacturer#3,Brand#31,PROMO BURNISHED STEEL,48,JUMBO DRUM,1178.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1810,1278,steel floral orange moccasin mint,Manufacturer#4,Brand#43,STANDARD PLATED STEEL,13,JUMBO JAR,1179.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1811,1279,steel papaya chocolate indian antique,Manufacturer#2,Brand#24,STANDARD BRUSHED STEEL,40,WRAP PACK,1180.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1812,1280,peach red violet floral snow,Manufacturer#3,Brand#35,PROMO PLATED NICKEL,37,SM DRUM,1181.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1813,1281,pale saddle almond misty lemon,Manufacturer#4,Brand#44,STANDARD BURNISHED STEEL,41,LG PKG,1182.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1814,1282,peach sienna frosted navajo tan,Manufacturer#1,Brand#14,STANDARD POLISHED TIN,33,WRAP PACK,1183.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1815,1283,drab burnished white black lavender,Manufacturer#2,Brand#22,PROMO BURNISHED BRASS,7,JUMBO DRUM,1184.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1816,1284,blush chocolate floral goldenrod lavender,Manufacturer#1,Brand#13,ECONOMY BRUSHED COPPER,40,SM CAN,1185.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1817,1285,papaya snow indian burnished almond,Manufacturer#5,Brand#55,LARGE POLISHED STEEL,36,LG BAG,1186.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1818,1286,smoke coral white aquamarine drab,Manufacturer#2,Brand#23,LARGE ANODIZED TIN,35,WRAP BAG,1187.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1819,1287,peach indian goldenrod green rosy,Manufacturer#4,Brand#41,PROMO BRUSHED TIN,33,SM BOX,1188.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1820,1288,drab wheat grey burnished burlywood,Manufacturer#3,Brand#34,STANDARD BURNISHED NICKEL,48,SM PACK,1189.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1821,1289,spring saddle cornsilk cream peru,Manufacturer#4,Brand#43,STANDARD POLISHED TIN,29,JUMBO PACK,1190.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1822,1290,saddle lime linen beige burlywood,Manufacturer#4,Brand#45,STANDARD ANODIZED COPPER,10,LG CAN,1191.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1823,1291,cornsilk peach dim ghost brown,Manufacturer#3,Brand#35,SMALL PLATED COPPER,26,WRAP CASE,1192.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1824,1292,misty lavender cream red midnight,Manufacturer#4,Brand#43,MEDIUM ANODIZED COPPER,49,MED BAG,1193.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
